,query,NF,preference_type,MOO_method,zoo,trial,comp_time,work,output_flag
239,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,tweet,0,36.86952590942383,0.003749121105719634,2
240,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,42.305707931518555,0.006779513745808636,2
241,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,16.086101531982422,0.0024701324864181153,2
242,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,2.192258834838867,0.0009909533954552182,2
243,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,4.819631576538086,0.0017365820287196026,2
244,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,17.453908920288086,0.00563374829539589,2
245,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,13.805389404296875,0.0019151137906146193,2
246,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,14.807701110839844,0.0019671787037939515,2
247,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,2.447843551635742,0.0010845242197439133,2
248,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,8.044719696044922,0.0013340147843764415,2
249,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,26.71504020690918,0.006611950794946715,2
250,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,21.428346633911133,0.003032707175342521,2
251,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,9.953022003173828,0.0013860840509961469,2
252,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,27.54378318786621,0.002805112430074376,2
253,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,25.18463134765625,0.0029857177649697127,2
254,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,10.190486907958984,0.0016639811562945662,2
255,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,6.697654724121094,0.0018932159461794347,2
256,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,15.839099884033203,0.0021455112463868143,2
257,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,31.932830810546875,0.003604384527842592,2
258,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,16.222238540649414,0.003658690509469995,2
259,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,262.5007629394531,0.0185508255603085,2
260,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,31.021595001220703,0.005365399296284422,2
261,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,50.089120864868164,0.0063994151157899,2
262,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,21.61264419555664,0.0021267162605599767,2
263,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,7.077455520629883,0.0013593726867972505,2
264,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,17.390966415405273,0.002191496322809377,2
265,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,22.347688674926758,0.0027035608036633826,2
266,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,28.083324432373047,0.0028559351543185813,2
267,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,109.47155952453613,0.008610425763808778,2
268,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,37.25862503051758,0.002920508317051966,2
269,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,COCO,0,58.04729461669922,0.012776409364537545,2
270,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,43.93887519836426,0.0054327660975243995,2
271,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,253.51905822753906,0.017792709469017707,2
272,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,220.44897079467773,0.015959777834547308,2
273,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,438.11774253845215,0.0691003221155945,2
274,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,172.12915420532227,0.017568286536174982,2
275,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,418.98250579833984,0.05887027438729597,2
276,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,64.81409072875977,0.004052161660511265,2
277,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,30.630111694335938,0.003816061931998145,2
278,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,60.97722053527832,0.006763627655331881,2
279,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,tweet,0,16.35599136352539,0.0029344366188620795,2
280,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,4.5642852783203125,0.0007929579450549451,2
281,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,4.627227783203125,0.00032186843396226424,2
282,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,7.044792175292969,0.0007615755291828794,2
283,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,8.857011795043945,0.0007957853516483516,2
284,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,0.0,0.0006684864289958407,2
285,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,4.239320755004883,0.0008084723682170541,2
286,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,0.0,0.0007874846018867927,2
287,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,4.153966903686523,0.0006532212248475609,2
288,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,5.586147308349609,0.0007765465471698114,2
289,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,0.0,0.0007804486773584908,2
290,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,14.291763305664062,0.002168764029576978,2
291,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,11.267423629760742,0.0013689762380994272,2
292,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,10.121583938598633,0.001207460051649807,2
293,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,19.954919815063477,0.0019675723556147324,2
294,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,15.70272445678711,0.0016269973151906325,2
295,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,4.919290542602539,0.001832532119935219,2
296,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,17.40264892578125,0.0013223810830524044,2
297,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,11.201620101928711,0.0016178480340993814,2
298,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,13.707160949707031,0.003223520780608056,2
299,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,18.656015396118164,0.0042830284101732785,2
300,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,6.868839263916016,0.0007461883968807035,2
301,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,4.670619964599609,0.0003251305348539225,2
302,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,7.831811904907227,0.0008562333501552795,2
303,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,6.587505340576172,0.0007489494700514353,2
304,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,10.437250137329102,0.0007332025616804695,2
305,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,1.0106563568115234,0.0007865662419278941,2
306,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,6.444692611694336,0.0007869113965494757,2
307,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,8.101701736450195,0.0008797483219743182,2
308,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,5.375385284423828,0.0007807026888631865,2
309,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,COCO,0,3.3800601959228516,0.0007798908714529506,2
310,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,10.242223739624023,0.002220103007721256,2
311,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,9.50479507446289,0.0015687077366025274,2
312,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,9.957551956176758,0.0012825750686282038,2
313,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,57.34848976135254,0.007691999120280736,2
314,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,16.938209533691406,0.002581625166404387,2
315,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,9.639739990234375,0.0038006589258681367,2
316,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,14.71400260925293,0.0014018525951928955,2
317,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,9.82046127319336,0.0015518246992410848,2
318,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,23.5898494720459,0.0029777336695636716,2
319,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,tweet,0,28.134584426879883,0.004131596373994596,2
320,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,49.039363861083984,0.0076506074359786146,2
321,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,23.79751205444336,0.0027466145384827155,2
322,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,3.916025161743164,0.0009909733954552183,2
323,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,6.5097808837890625,0.0017365860287196027,2
324,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,16.815900802612305,0.005480042632352413,2
325,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,17.8070068359375,0.0018622484406146196,2
326,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,22.625446319580078,0.001726445959438095,2
327,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,2.805471420288086,0.0010845442197439132,2
328,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,7.094144821166992,0.0013339437843764416,2
329,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,27.350664138793945,0.006587657019141883,2
330,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,36.7121696472168,0.003056544563983202,2
331,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,11.131525039672852,0.0014345603976100739,2
332,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,25.94733238220215,0.0026335738424400567,2
333,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,32.44638442993164,0.002913284957903608,2
334,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,18.001079559326172,0.0016352393359459223,2
335,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,12.490272521972656,0.0018574221054994192,2
336,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,8.108377456665039,0.0021455152463868143,2
337,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,29.915571212768555,0.003933216992142955,2
338,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,18.404245376586914,0.00487382113689576,2
339,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,46.37885093688965,0.00809232600402986,2
340,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,35.68673133850098,0.005447839540823613,2
341,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,21.431684494018555,0.005092603910077582,2
342,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,13.578653335571289,0.0021561534872266237,2
343,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,8.794784545898438,0.0013730594167972489,2
344,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,11.132478713989258,0.0021985060579348364,2
345,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,26.268482208251953,0.0032165108268965978,2
346,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,26.22818946838379,0.002903092468861462,2
347,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,113.97147178649902,0.01166789714863649,2
348,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,25.150537490844727,0.0028879212228852934,2
349,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,COCO,0,71.2580680847168,0.013633293819435578,2
350,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,34.79576110839844,0.005088360221000975,2
351,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,126.33585929870605,0.014820609281092087,2
352,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,133.20040702819824,0.016190382317922244,2
353,"[['family', 'science', 'negative'], ['positive'], ['education'], ['org']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,456.5432071685791,0.06583363346853824,2
354,"[['misc'], ['society', 'entertainment'], ['loc', 'education'], ['computers']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,236.87458038330078,0.01797820345072427,2
355,"[['health', 'computers'], ['negative'], ['science'], ['neutral', 'society']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,521.6631889343262,0.052193894902305187,2
356,"[['entertainment', 'sports', 'politics'], ['society', 'computers'], ['neutral']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,28.055667877197266,0.0027985138685598424,2
357,"[['computers', 'business'], ['negative'], ['family', 'health', 'per']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,28.425931930541992,0.002843183299351478,2
358,"[['neutral', 'sports', 'negative'], ['entertainment'], ['loc', 'business']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,49.80659484863281,0.006108569464276111,2
359,"[['loc', 'health', 'org'], ['positive', 'neutral', 'computers']]",DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,tweet,0,11.962175369262695,0.0032947797026112455,2
360,"[['surfboard', 'traffic_light', 'tennis_racket'], ['handbag', 'scissors', 'remote']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,46.87237739562988,0.010365562671878931,2
361,"[['backpack', 'remote'], ['vase'], ['hair_drier', 'elephant', 'boat']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,2.2873878479003906,0.00032186843396226424,2
362,"[['motorcycle', 'sports_ball'], ['toothbrush'], ['sink', 'bear'], ['cell_phone']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,49.715280532836914,0.009120022855232106,2
363,"[['motorcycle', 'handbag', 'cup'], ['donut', 'cake', 'remote']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,43.84446144104004,0.010647711865520203,2
364,"[['frisbee'], ['cat', 'toaster', 'boat'], ['zebra'], ['cup']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,38.95235061645508,0.00990437263398829,2
365,"[['cow', 'carrot'], ['banana', 'backpack'], ['surfboard', 'airplane']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,37.253618240356445,0.010003490071838659,2
366,"[['skis', 'cat', 'bird'], ['horse', 'truck'], ['bed']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,38.78068923950195,0.010416805481750545,2
367,"[['bicycle'], ['donut', 'baseball_bat'], ['elephant'], ['apple'], ['bus']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,24.86705780029297,0.009263153115009772,2
368,"[['sports_ball', 'kite', 'pizza'], ['umbrella'], ['suitcase', 'skateboard']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,44.922828674316406,0.009319808641606548,2
369,"[['fire_hydrant', 'tennis_racket', 'kite'], ['pizza', 'tie'], ['cup']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,COCO,0,48.49362373352051,0.009206148929085963,2
370,"[['loc'], ['positive', 'society'], ['entertainment', 'business', 'per']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,tweet,0,17.415761947631836,0.0025377563668376826,2
371,"[['computers'], ['per', 'society', 'science'], ['health'], ['negative']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,tweet,0,60.11795997619629,0.004620812220921066,2
372,"[['health', 'per'], ['family', 'computers'], ['politics'], ['entertainment']]",CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,tweet,0,8.203506469726562,0.002056507114657387,2
