,query,NF,preference_type,MOO_method,model_selection,model_ordering,opt_acc,opt_cost,opt_mem,comp_time,work,output_flag
83,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276241,17.999999999999886,142909075.0,0.9970664978027344,0.0006562834343891403,2
84,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276517,18.0,142909075.0,11.997699737548828,0.00742500586458511,2
85,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276517,18.0,142909075.0,12.964725494384766,0.007429283777621252,2
86,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276277,18.0,142909075.0,17.998456954956055,0.011694385995220727,2
87,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276253,18.0,142909075.0,16.959667205810547,0.01155569766974816,2
88,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276253,18.0,142909075.0,18.002033233642578,0.011879948699222926,2
89,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'person': 'model_16', 'bottle': 'model_16', 'chair': 'model_16', 'dining_table': 'model_16', 'couch': 'model_16'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8867252451276517,18.0,142909075.0,9.000778198242188,0.006879643005568655,2
90,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,15.001058578491211,0.010384375074687468,2
91,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,15.968084335327148,0.010384375074687468,2
92,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,15.007495880126953,0.010384375074687468,2
93,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,14.966011047363281,0.010384375074687468,2
94,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,14.034509658813477,0.010384375074687468,2
95,( person ) & ( bottle | chair ) & ( dining_table | couch ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'person': 'model_66', 'bottle': 'model_66', 'chair': 'model_66', 'dining_table': 'model_66', 'couch': 'model_66'}","['person', 'bottle', 'chair', 'dining_table', 'couch']",0.8011005989174993,85.0,135686683.0,14.971256256103516,0.010384375074687468,2
96,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450603,18.0,142909075.0,23.9713191986084,0.015942741817283012,2
97,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450589,18.0,142909075.0,23.969173431396484,0.015941222380919377,2
98,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450591,18.0,142909075.0,25.122404098510742,0.01599867986007244,2
99,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450589,18.0,142909075.0,21.96669578552246,0.015701102460072447,2
100,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450589,18.0,142909075.0,23.962974548339844,0.015903359751154814,2
101,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450589,18.0,142909075.0,22.999048233032227,0.01594129068091938,2
102,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'bottle': 'model_16', 'chair': 'model_11', 'dog': 'model_11', 'person': 'model_11', 'couch': 'model_16', 'dining_table': 'model_11'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9201217623591319,42.0,705967558.0,8.002519607543945,0.002024285411889657,2
103,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450524,17.999999999999886,142909075.0,1.001119613647461,0.0008147543682170542,2
104,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'bottle': 'model_16', 'chair': 'model_11', 'dog': 'model_11', 'person': 'model_11', 'couch': 'model_16', 'dining_table': 'model_11'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9201217623591319,42.0,705967558.0,5.995512008666992,0.0021512439776905233,2
105,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'bottle': 'model_71', 'chair': 'model_71', 'dog': 'model_71', 'person': 'model_71', 'couch': 'model_71', 'dining_table': 'model_71'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8407274659764871,86.0,135686683.0,19.00172233581543,0.01177681691211214,2
106,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879473,85.0,135686683.0,19.000768661499023,0.01223584022086664,2
107,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450524,17.999999999999886,142909075.0,0.9992122650146484,0.000815129507751938,2
108,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450757,18.0,142909075.0,14.967918395996094,0.009466431909756844,2
109,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450757,18.0,142909075.0,12.957096099853516,0.00907737278495795,2
110,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450599,18.0,142909075.0,22.997617721557617,0.014459105046307232,2
111,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.912660581645054,18.0,142909075.0,20.963430404663086,0.014483331397708788,2
112,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.912660581645054,18.0,142909075.0,21.995067596435547,0.014367886179049319,2
113,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'bottle': 'model_16', 'chair': 'model_16', 'dog': 'model_16', 'person': 'model_16', 'couch': 'model_16', 'dining_table': 'model_16'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.9126605816450757,18.0,142909075.0,12.006521224975586,0.008706380457812317,2
114,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,18.03731918334961,0.012718785061001865,2
115,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,17.963647842407227,0.012718785061001865,2
116,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,18.999338150024414,0.012718785061001865,2
117,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,17.96698570251465,0.012718785061001865,2
118,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,20.03645896911621,0.012718785061001865,2
119,( bottle | chair ) & ( dog | person ) & ( couch | dining_table ),CNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'bottle': 'model_66', 'chair': 'model_66', 'dog': 'model_66', 'person': 'model_66', 'couch': 'model_66', 'dining_table': 'model_66'}","['bottle', 'chair', 'dog', 'person', 'couch', 'dining_table']",0.8366753995879462,85.0,135686683.0,18.999576568603516,0.012718785061001865,2
120,( chair | car ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,8.013248443603516,0.0037069284587441307,2
121,( chair | car ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,8.000612258911133,0.0037069284587441307,2
122,( chair | car ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,8.00013542175293,0.0037069284587441307,2
123,( chair | car ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.966518402099609,0.0037069284587441307,2
124,( chair | car ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.996320724487305,0.0037069284587441307,2
125,( chair | car ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,8.054018020629883,0.0037069284587441307,2
126,( chair | car ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,0.0,0.0001086241388888889,2
127,( chair | car ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,0.0,0.0001086241388888889,2
128,( chair | car ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,0.0,0.0001086241388888889,2
129,( chair | car ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,0.0,0.0001086241388888889,2
130,( chair | car ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,1.0027885437011719,0.0001086241388888889,2
131,( chair | car ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,0.9992122650146484,0.0001086241388888889,2
132,( chair | car ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,10.00070571899414,0.004096460923208642,2
133,( chair | car ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.996320724487305,0.004096460923208642,2
134,( chair | car ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.967948913574219,0.004096460923208642,2
135,( chair | car ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.957935333251953,0.004096460923208642,2
136,( chair | car ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,7.960319519042969,0.004096460923208642,2
137,( chair | car ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'chair': 'model_16', 'car': 'model_16'}","['chair', 'car']",0.6975979999999999,18.0,142909075.0,8.999109268188477,0.004096460923208642,2
138,( chair | car ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,5.964040756225586,0.003472162232735367,2
139,( chair | car ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,7.011651992797852,0.003472162232735367,2
140,( chair | car ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,6.999969482421875,0.003472162232735367,2
141,( chair | car ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,5.97071647644043,0.003472162232735367,2
142,( chair | car ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,6.981611251831055,0.003472162232735367,2
143,( chair | car ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",greedy_MOO,"{'chair': 'model_46', 'car': 'model_46'}","['chair', 'car']",0.5259280000000001,16.0,44347377.0,5.003929138183594,0.003472162232735367,2
144,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,13.001203536987305,0.00714522333685567,2
145,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,11.963129043579102,0.00714522333685567,2
146,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,14.002323150634766,0.00714522333685567,2
147,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,13.962745666503906,0.00714522333685567,2
148,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,12.968301773071289,0.00714522333685567,2
149,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_sum,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.9135716720000017,18.0,142909075.0,12.963533401489258,0.00714522333685567,2
150,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,0.0,0.00015298858816170145,2
151,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,0.9989738464355469,0.00015298858816170145,2
152,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,1.001596450805664,0.00015298858816170145,2
153,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,0.0,0.00015298858816170145,2
154,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,1.9910335540771484,0.00015298858816170145,2
155,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",lexicographic,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.78458304,16.0,44347377.0,0.0,0.00015298858816170145,2
156,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,16.963481903076172,0.008081467034054265,2
157,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,16.967058181762695,0.008081467034054265,2
158,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,17.997026443481445,0.008081467034054265,2
159,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,17.97342300415039,0.008081467034054265,2
160,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'cost_norm', 'memory_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,20.996570587158203,0.008081467034054265,2
161,( tv & bottle ) | ( dining_table ),DNF,"['acc_loss_norm', 'memory_norm', 'cost_norm']",weighted_min_max,"{'tv': 'model_16', 'bottle': 'model_16', 'dining_table': 'model_16'}","['tv', 'bottle', 'dining_table']",0.913571672,18.0,142909075.0,16.963958740234375,0.008081467034054265,2
162,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,7.957935333251953,0.005361041832908185,2
163,( tv & bottle ) | ( dining_table ),DNF,"['memory_norm', 'acc_loss_norm', 'cost_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,8.00013542175293,0.005361041832908185,2
164,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'memory_norm', 'acc_loss_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,7.961511611938477,0.005361041832908185,2
165,( tv & bottle ) | ( dining_table ),DNF,"['cost_norm', 'acc_loss_norm', 'memory_norm']",greedy_MOO,"{'tv': 'model_46', 'bottle': 'model_46', 'dining_table': 'model_46'}","['tv', 'bottle', 'dining_table']",0.7845830399999985,16.0,44347377.0,7.999658584594727,0.005361041832908185,2
