,Query_num,query,model_type,NF,preference_type,num_pred,MOO_method,trial,opt_acc,opt_cost,opt_mem,comp_time,work,output_flag
17,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,lexicographic,0,0.38574375822367934,51.21639,1956675.0,148.6072540283203,0.2266807724536122,2
18,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,lexicographic,0,0.38574375822367934,334.0,1806720.0,15.626907348632812,0.01042848996174529,2
19,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,lexicographic,0,0.38574375822367934,51.21639,1956675.0,136.1370086669922,0.2266807724536122,2
20,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,lexicographic,0,0.38574375822367934,334.0,1806720.0,15.623092651367188,0.01042848996174529,2
21,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,lexicographic,0,0.38574375822367934,51.21639,1956675.0,141.1590576171875,0.2266807724536122,2
22,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,lexicographic,0,0.38574375822367934,334.0,1806720.0,15.619277954101562,0.01042848996174529,2
23,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,lexicographic,0,0.38574375822367934,51.21639,1956675.0,141.48330688476562,0.2266807724536122,2
24,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_min_max,0,0.38574375822367957,334.0,1806720.0,0.0,0.009942856863292882,2
25,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_min_max,0,0.3857437582236794,51.216,2376795.0,329.0576934814453,0.31771645221511696,2
26,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_min_max,0,0.38574375822367957,334.0,1806720.0,7.0438385009765625,0.00991587750025153,2
27,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_min_max,0,0.3857437582236794,51.332,1956675.0,266.1857604980469,0.27368297529437424,2
28,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_min_max,0,0.38574375822367957,334.0,1806720.0,0.0,0.00991508610926133,2
29,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_min_max,0,0.3857437582236794,51.216,2376795.0,298.39134216308594,0.3067755560193576,2
30,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_min_max,0,0.38574375822367957,334.0,1806720.0,15.625,0.009944292626268288,2
31,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_min_max,0,0.3857437582236794,51.331999999999915,1956675.0,251.5411376953125,0.2868688823557706,2
32,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,0.0,0.0035623913038603365,3
33,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,47.2412109375,0.09845345431777629,3
34,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,0.0,0.0035623913038603365,3
35,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,58.4716796875,0.09845345431777629,3
36,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,0.0,0.0035623913038603365,3
37,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,62.976837158203125,0.09845345431777629,3
38,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,0.0,0.0035623913038603365,3
39,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,exponential_weighted_criterion,0,0.0,7473.0,39279085.0,62.549591064453125,0.09845345431777629,3
40,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_product,0,0.0,7473.0,39279085.0,9.54437255859375,0.004952313247061996,3
41,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_product,0,0.0,7473.0,39279085.0,71.55036926269531,0.09539073614350413,3
42,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_product,0,0.0,7473.0,39279085.0,15.623092651367188,0.004948081773605044,3
43,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_product,0,0.0,7473.0,39279085.0,63.03977966308594,0.095386681501148,3
44,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_product,0,0.0,7473.0,39279085.0,0.0,0.004950902711849706,3
45,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_product,0,0.0,7473.0,39279085.0,78.18222045898438,0.09538938459183173,3
46,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_product,0,0.0,7473.0,39279085.0,0.0,0.004949492220661316,3
47,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_product,0,0.0,7473.0,39279085.0,78.67050170898438,0.09538803304437937,3
48,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,goal_method,0,0.38574375822367957,334.0,1806720.0,15.625,0.009796469849782056,2
49,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,goal_method,0,0.3857437582236794,51.216462,1956675.0,345.3407287597656,0.3287083395310444,2
50,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,goal_method,0,0.38574375822367957,334.0,1806720.0,0.0,0.009796469849782056,2
51,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,goal_method,0,0.3857437582236794,51.216462,1956675.0,329.4944763183594,0.3287083395310444,2
52,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,goal_method,0,0.38574375822367957,334.0,1806720.0,15.626907348632812,0.009796469849782056,2
53,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,goal_method,0,0.3857437582236794,51.216462,1956675.0,329.96177673339844,0.3287083395310444,2
54,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,goal_method,0,0.38574375822367957,334.0,1806720.0,0.0,0.009796469849782056,2
55,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,goal_method,0,0.3857437582236794,51.216462,1956675.0,313.42506408691406,0.3287083395310444,2
56,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,bounded_objective,0,0.38574375822367957,334.0,1806720.0,15.623092651367188,0.009700329622211186,2
57,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,bounded_objective,0,0.3857437582236794,84.33200809675999,2592555.0,144.1936492919922,0.22697805401753163,2
58,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,bounded_objective,0,0.38574375822367957,334.0,1806720.0,15.61737060546875,0.009700329622211186,2
59,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,bounded_objective,0,0.3857437582236794,84.33200809675999,2592555.0,141.15524291992188,0.22697805401753163,2
60,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,bounded_objective,0,0.38574375822367957,334.0,1806720.0,15.642166137695312,0.009700329622211186,2
61,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,bounded_objective,0,0.3857437582236794,84.33200809675999,2592555.0,141.1457061767578,0.22697805401753163,2
62,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,bounded_objective,0,0.38574375822367957,334.0,1806720.0,9.54437255859375,0.009700329622211186,2
63,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,bounded_objective,0,0.3857437582236794,84.33200809675999,2592555.0,155.75790405273438,0.22697805401753163,2
64,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,goal_attainment_method,0,0.0,7473.0,39279085.0,62.957763671875,0.04081306396564256,3
65,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,goal_attainment_method,0,0.0,7473.0,39279085.0,282.7434539794922,0.2638991461715192,3
66,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,goal_attainment_method,0,0.38574375822367934,238.0,891600.0,203.9966583251953,0.13366019171671303,2
67,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,goal_attainment_method,0,0.38574375822367934,23.0,936740.0,533.0390930175781,0.4089313982032492,2
68,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,goal_attainment_method,0,0.0,7473.0,39279085.0,62.892913818359375,0.03219025987638828,3
69,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,goal_attainment_method,0,0.0,7473.0,39279085.0,392.70591735839844,0.31352147018935594,3
70,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,goal_attainment_method,0,0.0,7473.0,39279085.0,94.13719177246094,0.06332020903918635,3
71,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,CNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,goal_attainment_method,0,0.38574375822367934,37.0,986840.0,659.7309112548828,0.5572806021846756,2
72,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_global_criterion,0,0.38574375822367957,334.0,1806720.0,16.054153442382812,0.01124318231461372,2
73,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_global_criterion,0,0.3857437582236794,51.216498,1956675.0,533.5292816162109,0.42234359129346594,2
74,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_global_criterion,0,0.38574375822367957,334.0000000000141,1806719.9999999995,15.630722045898438,0.011295842664613719,2
75,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_global_criterion,0,0.3857437582236794,51.216333280200004,1956675.0,549.2763519287109,0.4377446808718336,2
76,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_global_criterion,0,0.38574375822367957,334.0000000000141,1806719.9999999995,12.04681396484375,0.01130049056461372,2
77,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_global_criterion,0,0.3857437582236794,51.216,1956675.0,361.297607421875,0.3586549789302374,2
78,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_global_criterion,0,0.38574375822367957,334.0,1806720.0,15.598297119140625,0.011221395864613721,2
79,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_global_criterion,0,0.3857437582236794,51.216390000000004,1956675.0,486.2384796142578,0.41244720541288477,2
80,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_sum,0,0.38574375822367957,334.0,1806720.0,15.626907348632812,0.00978463315339204,2
81,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"['memory_norm', 'cost_norm', 'acc_loss_norm']",8,weighted_sum,0,0.3857437582236794,51.216462000000035,1956675.0,345.1671600341797,0.3419334196961871,2
82,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_sum,0,0.38574375822367957,334.0,1806720.0,6.5460205078125,0.00978463315339204,2
83,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"[['memory_norm', 'cost_norm', 'acc_loss_norm']]",8,weighted_sum,0,0.3857437582236794,51.21646200000005,1956675.0,439.2814636230469,0.36733887177517593,2
84,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_sum,0,0.38574375822367957,334.0,1806720.0,0.0,0.00978463315339204,2
85,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"['memory_norm', ['cost_norm', 'acc_loss_norm']]",8,weighted_sum,0,0.3857437582236794,51.216498000000065,1956675.0,345.20912170410156,0.33653502230281074,2
86,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",model_opt,DNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_sum,0,0.38574375822367957,334.0,1806720.0,0.0,0.00978463315339204,2
87,0,"[['giraffe'], ['microwave', 'baseball_bat'], ['baseball_glove', 'spoon'], ['cell_phone', 'tennis_racket', 'bowl']]",order_opt,DNF,"[['memory_norm', 'cost_norm'], 'acc_loss_norm']",8,weighted_sum,0,0.3857437582236794,51.216338466000046,1956675.0,438.95721435546875,0.379207026601496,2
